定日镜序号,吸收塔x坐标(m),吸收塔y坐标(m),定日镜宽度(m),定日镜高度(m),定日镜x坐标(m),定日镜y坐标(m),定日镜z坐标(m),镜面面积(m2)
285,50.0,-10.0,4.881947275132192,4.149655183862363,-255.824,-14.239,4.0,20.258397817595036
286,50.0,-10.0,5.514732943060081,4.687523001601069,-131.854,-310.278,4.0,25.85043751828129
287,50.0,-10.0,4.987045949191779,4.238989056813012,-249.176,-103.212,4.0,21.14003320444761
288,50.0,-10.0,5.2937331439036885,4.499673172318135,-185.719,-248.412,4.0,23.820069009034768
289,50.0,-10.0,4.802105833772396,4.081789958706537,-182.43,179.912,4.0,19.60118737293825
290,50.0,-10.0,4.84417084123295,4.117545215048008,-117.021,242.996,4.0,19.946092468193815
291,50.0,-10.0,5.052647059612967,4.294750000671022,38.033,307.821,4.0,21.69985596266323
292,50.0,-10.0,5.082274351751797,4.319933198989028,-230.089,-165.094,4.0,21.95508569850303
293,50.0,-10.0,4.8727339506133545,4.141823858021351,-254.638,-28.435,4.0,20.182005730441023
294,50.0,-10.0,5.131378903880362,4.361672068298308,88.131,311.416,4.0,22.381392036910164
295,50.0,-10.0,4.782685381290828,4.065282574097203,-172.15,189.772,4.0,19.44296753795104
296,50.0,-10.0,5.387082520935272,4.579020142794981,-152.78,-285.317,4.0,24.667559374261376
297,50.0,-10.0,5.1722395265777585,4.396403597591094,-203.592,-215.794,4.0,22.739252462249315
298,50.0,-10.0,4.967016085334699,4.2219636725344944,-242.996,-117.021,4.0,20.970561473177597
299,50.0,-10.0,4.861717707375748,4.132460051269385,-252.664,-42.542,4.0,20.09085420627926
300,50.0,-10.0,4.950153229404224,4.20763024499359,0.0,296.676,4.0,20.828414445393904
301,50.0,-10.0,4.878161188449543,4.146437010182111,-50.094,278.725,4.0,20.226988093421134
302,50.0,-10.0,4.815049076857825,4.0927917153291515,-103.212,249.176,4.0,19.706992970666985
303,50.0,-10.0,5.210660355621524,4.429061302278296,139.37,306.975,4.0,23.078334140398955
304,50.0,-10.0,4.761641179421887,4.047395002508604,-161.337,199.046,4.0,19.27224271333132
305,50.0,-10.0,5.054080108668455,4.295968092368186,-219.904,-178.435,4.0,21.712166883112417
306,50.0,-10.0,5.260638842205218,4.471543015874435,-171.876,-258.184,4.0,23.523172873900513
307,50.0,-10.0,5.481778724550715,4.659511915868108,-116.591,-316.33,4.0,25.542413287196332
308,50.0,-10.0,5.014498528272039,4.262323749031233,54.786,305.285,4.0,21.373416166536078
309,50.0,-10.0,4.848932711938376,4.121592805147619,-249.909,-56.518,4.0,19.985326178170144
310,50.0,-10.0,4.7390276719775635,4.028173521180928,-150.026,207.705,4.0,19.08962578440372
311,50.0,-10.0,5.097202536226716,4.332622155792708,102.96,306.833,4.0,22.084252641018654
312,50.0,-10.0,4.945357614925152,4.203553972686379,-236.053,-130.462,4.0,20.78807764857346
313,50.0,-10.0,4.784583468936903,4.066895948596367,-89.078,254.571,4.0,19.458403125540645
314,50.0,-10.0,5.355742210888223,4.552380879254989,-138.925,-292.313,4.0,24.381378435066388
315,50.0,-10.0,5.1395728984832925,4.368636963710799,-190.7,-227.267,4.0,22.45292814200036
316,50.0,-10.0,4.841108971486113,4.114942625763196,-33.494,281.203,4.0,19.920885662732832
317,50.0,-10.0,4.834410855774863,4.109249227408633,-246.382,-70.32,4.0,19.865799074068764
318,50.0,-10.0,4.705983564439098,4.000086029773233,-228.665,81.442,4.0,18.82433911245528
319,50.0,-10.0,4.699540644886449,3.9946095481534813,-223.159,95.5,4.0,18.77282993199878
320,50.0,-10.0,4.910888056084964,4.174254847672219,17.25,296.174,4.0,20.49929827448826
321,50.0,-10.0,4.710149041862108,4.003626685582792,-233.286,67.068,4.0,18.857678397071354
322,50.0,-10.0,4.690849872204552,3.9872223913738694,-216.79,109.189,4.0,18.703461645027243
323,50.0,-10.0,4.714866721174818,4.007636712998595,-138.251,215.721,4.0,18.895472968675513
324,50.0,-10.0,4.712032021669579,4.005227218419142,-237.004,52.435,4.0,18.872758907253573
325,50.0,-10.0,5.176085433106772,4.399672618140756,154.151,299.826,4.0,22.773081349197103
326,50.0,-10.0,4.679935472737283,3.97794515182669,-209.583,122.456,4.0,18.61652662463702
327,50.0,-10.0,4.711631081930382,4.004886419640825,-239.805,37.599,4.0,18.869547334380595
328,50.0,-10.0,5.024288561269483,4.27064527707906,-208.948,-191.149,4.0,21.456954214867864
329,50.0,-10.0,4.922073325143847,4.18376232637227,-228.366,-143.492,4.0,20.592784945378718
330,50.0,-10.0,4.666787406491762,3.966769295517998,-201.564,135.248,4.0,18.512068992781593
331,50.0,-10.0,5.226532114897291,4.442552297662697,-157.52,-267.184,4.0,23.219142255844837
332,50.0,-10.0,4.752856653403294,4.0399281553928,-74.664,259.165,4.0,19.201199412629965
333,50.0,-10.0,4.70896000237773,4.002616002021071,-241.679,22.618,4.0,18.848158658394283
334,50.0,-10.0,4.975962090560658,4.229567776976559,71.375,301.837,4.0,21.04616891769227
335,50.0,-10.0,5.448333302625965,4.63108330723207,-101.051,-321.631,4.0,25.231685410027684
336,50.0,-10.0,4.818160133917155,4.095436113829582,-242.093,-83.903,4.0,19.73246701465829
337,50.0,-10.0,5.062972334892969,4.303526484659023,117.553,301.544,4.0,21.788635534307822
338,50.0,-10.0,4.689222164620064,3.9858388399270543,-126.048,223.071,4.0,18.690483832789468
339,50.0,-10.0,4.651476423685567,3.953754960132732,-192.766,147.518,4.0,18.39079798208727
340,50.0,-10.0,4.704012575480245,3.9984106891582085,-242.618,7.549,4.0,18.808574163734846
341,50.0,-10.0,4.803004534276878,4.082553854135346,-16.776,282.694,4.0,19.608524672841614
342,50.0,-10.0,5.323821935533134,4.525248645203164,-124.75,-298.638,4.0,24.091618001074202
343,50.0,-10.0,5.105603828607215,4.339763254316133,-177.163,-237.971,4.0,22.157111886485357
344,50.0,-10.0,4.6340142906425115,3.9389121470461346,-183.222,159.217,4.0,18.252975178997165
345,50.0,-10.0,4.87093767359628,4.140297022556838,34.442,294.67,4.0,20.167128747050608
346,50.0,-10.0,4.696795706366135,3.9922763504112146,-242.618,-7.549,4.0,18.750906421238458
347,50.0,-10.0,4.800230319818189,4.08019577184546,-237.056,-97.228,4.0,19.585879454806555
348,50.0,-10.0,4.8972401606324025,4.162654136537542,-219.961,-156.071,4.0,20.385517012274246
349,50.0,-10.0,5.141716469120017,4.370458998752015,168.566,291.965,4.0,22.471661011497016
350,50.0,-10.0,4.719943999953884,4.011952399960801,-60.015,262.944,4.0,18.93619065829557
351,50.0,-10.0,4.662143275933531,3.9628217845435008,-113.456,229.731,4.0,18.475242936532396
352,50.0,-10.0,4.99294865562392,4.244006357280331,-197.257,-203.192,4.0,21.1901058360422
353,50.0,-10.0,4.614443913215876,3.9222773262334942,-172.969,170.3,4.0,18.099128733982788
354,50.0,-10.0,4.687325186615324,3.984226408623025,-241.679,-22.618,4.0,18.67536479431662
355,50.0,-10.0,4.9371696912272185,4.1965942375431355,87.752,297.489,4.0,20.719297875976768
356,50.0,-10.0,5.028760990143406,4.274446841621895,131.875,295.561,4.0,21.495171531589875
357,50.0,-10.0,5.191525515912984,4.412796688526036,-142.694,-275.388,4.0,22.909146605019238
358,50.0,-10.0,5.414493602162537,4.602319561838156,-85.272,-326.17,4.0,24.919229822680187
359,50.0,-10.0,4.780641858710215,4.063545579903683,-231.286,-110.252,4.0,19.42635609406442
360,50.0,-10.0,4.5928131160198316,3.903891148616857,-162.047,180.724,4.0,17.929842470881226
361,50.0,-10.0,4.763934274970728,4.049344133725119,0.0,283.191,4.0,19.290809309804743
362,50.0,-10.0,4.63370368603347,3.9386481331284493,-100.514,235.682,4.0,18.25052837246614
363,50.0,-10.0,4.675626822207352,3.9742827988762492,-239.805,-37.599,4.0,18.5822632534631
364,50.0,-10.0,5.291370694745833,4.497665090533958,-110.288,-304.276,4.0,23.798813254832748
365,50.0,-10.0,4.870901775069523,4.140266508809095,-210.864,-168.159,4.0,20.166831487019117
366,50.0,-10.0,4.6859069521201775,3.9830209093021507,-45.177,265.895,4.0,18.664065369338978
367,50.0,-10.0,5.070402735330677,4.309842325031076,-163.026,-247.869,4.0,21.85263631368149
368,50.0,-10.0,4.830419310966704,4.105856414321698,51.517,292.169,4.0,19.833008111796037
369,50.0,-10.0,4.569172825990323,3.883796902091775,-150.498,190.449,4.0,17.745739266703136
370,50.0,-10.0,5.107659189399748,4.341510310989786,182.581,283.412,4.0,22.174955035800743
371,50.0,-10.0,4.960134892372483,4.21611465851661,-184.873,-214.52,4.0,20.912497427951333
372,50.0,-10.0,4.66173816822749,3.9624774429933667,-237.004,-52.435,4.0,18.472032336742647
373,50.0,-10.0,4.7594481451370445,4.045530923366488,-224.802,-122.935,4.0,19.254494649311184
374,50.0,-10.0,4.6039240646995285,3.9133354549945993,-87.261,240.903,4.0,18.016699274491515
375,50.0,-10.0,4.994654939064045,4.245456698204438,145.894,288.898,4.0,21.20459126626933
376,50.0,-10.0,4.898217284038582,4.163484691432794,103.867,292.253,4.0,20.393652677406152
377,50.0,-10.0,4.543578678937191,3.8620418770966123,-138.367,199.437,4.0,17.547491129938734
378,50.0,-10.0,5.155681435258616,4.382329219969824,-127.443,-282.769,4.0,22.593893402589796
379,50.0,-10.0,4.843110588398563,4.116644000138779,-201.104,-179.717,4.0,19.937362145739534
380,50.0,-10.0,4.724030542461101,4.015425961091935,16.776,282.694,4.0,18.968994881189523
381,50.0,-10.0,5.380308319732107,4.573262071772291,-69.29,-329.935,4.0,24.60555997307175
382,50.0,-10.0,4.650844270786523,3.9532176301685444,-30.197,268.01,4.0,18.38579956644165
383,50.0,-10.0,4.645678191146695,3.948826462474691,-233.286,-67.068,4.0,18.344976977341624
384,50.0,-10.0,4.519169301282096,3.8412939060897813,-217.804,71.534,4.0,17.35945749760293
385,50.0,-10.0,4.513553679611409,3.8365206276696973,-212.828,85.204,4.0,17.316341795923634
386,50.0,-10.0,5.25845695058997,4.469688408001474,-95.573,-309.214,4.0,23.50366407602677
387,50.0,-10.0,4.522429581583333,3.844065144345833,-221.902,57.576,4.0,17.384513922323002
388,50.0,-10.0,4.505616233520135,3.8297737984921145,-206.996,98.53,4.0,17.25549099719614
389,50.0,-10.0,4.736670525069648,4.026169946309201,-217.622,-135.239,4.0,19.07064051360404
390,50.0,-10.0,4.523346732474712,3.844844722603505,-225.107,43.386,4.0,17.391565812861206
391,50.0,-10.0,4.7894486608550295,4.071031361726775,68.418,288.679,4.0,19.49799570372113
392,50.0,-10.0,4.495363595096098,3.8210590558316833,-200.33,111.46,4.0,17.177049774298016
393,50.0,-10.0,5.034087401468311,4.278974291248064,-148.338,-256.929,4.0,21.54073057077867
394,50.0,-10.0,4.572906665123156,3.8869706653546827,-73.738,245.381,4.0,17.77475406273862
395,50.0,-10.0,4.516081001226098,3.838668851042183,-125.7,207.653,4.0,17.335739468190017
396,50.0,-10.0,4.925960917985275,4.187066780287484,-171.84,-225.096,4.0,20.625327320690587
397,50.0,-10.0,4.5219038493231825,3.843618271924705,-227.405,29.021,4.0,17.380472259145243
398,50.0,-10.0,5.073987015218082,4.31288896293537,196.163,274.186,4.0,21.883542596011445
399,50.0,-10.0,4.482823255744201,3.8103997673825707,-192.857,123.942,4.0,17.081348690904882
400,50.0,-10.0,4.627480074617875,3.9333580634251937,-228.665,-81.442,4.0,18.201536064837637
401,50.0,-10.0,4.518123564491555,3.8404050298178216,-228.788,14.54,4.0,17.351424462411792
402,50.0,-10.0,4.468023601044854,3.7978200608881263,-184.608,135.924,4.0,16.968749664569753
403,50.0,-10.0,4.960746871867249,4.216634841087162,159.578,281.571,4.0,20.917658097729593
404,50.0,-10.0,4.8139360702592535,4.091845659720366,-190.711,-190.711,4.0,19.69788341526164
405,50.0,-10.0,4.614825138114984,3.9226013673977365,-15.123,269.281,4.0,18.102119397071284
406,50.0,-10.0,4.859220376563767,4.130337320079202,119.671,286.145,4.0,20.070219267810643
407,50.0,-10.0,4.712366116738149,4.005511199227427,-209.77,-147.124,4.0,18.875435255454516
408,50.0,-10.0,4.683385912208151,3.9808780253769283,33.494,281.203,4.0,18.643988062269308
409,50.0,-10.0,4.512005911294102,3.8352050245999862,-229.25,0.0,4.0,17.30446774201998
410,50.0,-10.0,4.4510036523031244,3.783353104457656,-175.616,147.359,4.0,16.83971848589339
411,50.0,-10.0,5.119099378650574,4.351234471852988,-111.811,-289.307,4.0,22.274401681225587
412,50.0,-10.0,4.486764899854376,3.8137501648762195,-112.547,215.066,4.0,17.11140037658046
413,50.0,-10.0,4.540681243912022,3.859579057325219,-59.987,249.099,4.0,17.525118234992267
414,50.0,-10.0,5.345856975352291,4.543978429049447,-53.144,-332.917,4.0,24.29145878078433
415,50.0,-10.0,4.607182738418102,3.9161053276553863,-223.159,-95.5,4.0,18.04221286740106
416,50.0,-10.0,5.225133040921525,4.441363084783297,-80.638,-313.44,4.0,23.206713001030355
417,50.0,-10.0,4.503549495859378,3.8280170714804713,-228.788,-14.54,4.0,17.23966435240697
418,50.0,-10.0,4.431781305734449,3.7670141098742818,-165.916,158.2,4.0,16.69458271057874
419,50.0,-10.0,4.748170873306451,4.035945242310484,85.088,284.213,4.0,19.163357645798385
420,50.0,-10.0,4.996744618872468,4.2472329260415975,-133.148,-265.12,4.0,21.22233826829632
421,50.0,-10.0,4.890489986369389,4.156916488413981,-158.204,-234.88,4.0,20.329358460762382
422,50.0,-10.0,5.040805616326839,4.284684773877813,209.28,264.31,4.0,21.598263072353372
423,50.0,-10.0,4.455700557984242,3.7873454742866057,-98.959,221.647,4.0,16.875277343057924
424,50.0,-10.0,4.492788867038129,3.8188705369824096,-227.405,-29.021,4.0,17.157379033214493
425,50.0,-10.0,4.577957704834983,3.8912640491097354,0.0,269.706,4.0,17.814042235169286
426,50.0,-10.0,4.686578138694524,3.9835914178903455,-201.269,-158.555,4.0,18.669412452576015
427,50.0,-10.0,4.783415497578504,4.065903172941729,-179.717,-201.104,4.0,19.44890424910308
428,50.0,-10.0,4.927101429894151,4.188036215410028,172.894,273.596,4.0,20.634879225395238
429,50.0,-10.0,4.410426691131061,3.748862687461402,-155.548,168.405,4.0,16.53408405816509
430,50.0,-10.0,4.507348504239672,3.831246228603721,-46.05,252.048,4.0,17.268761957870865
431,50.0,-10.0,4.584847665459245,3.897120515640358,-216.79,-109.189,4.0,17.867703898147024
432,50.0,-10.0,4.820298819207,4.09725399632595,135.119,279.183,4.0,19.74998860048114
433,50.0,-10.0,4.6421502142246025,3.945827682090912,50.094,278.725,4.0,18.317124819711694
434,50.0,-10.0,4.4797555777677545,3.8077922411025913,-225.107,-43.386,4.0,17.05797853106011
435,50.0,-10.0,4.386975925021441,3.728929536268225,-144.554,177.931,4.0,16.35872410171007
436,50.0,-10.0,5.0818575545922915,4.319578921403448,-95.845,-294.981,4.0,21.951484774391734
437,50.0,-10.0,5.311232569602566,4.514547684162181,-36.873,-335.11,4.0,23.977812697146017
438,50.0,-10.0,5.191488292937269,4.412765048996678,-65.517,-316.946,4.0,22.90881809134901
439,50.0,-10.0,4.422967871936672,3.759522691146171,-84.988,227.371,4.0,16.62824807675641
440,50.0,-10.0,4.659368131651032,3.960462911903377,-192.147,-169.495,4.0,18.453254678308443
441,50.0,-10.0,4.706686048011463,4.000683140809743,101.469,278.784,4.0,18.829959521363897
442,50.0,-10.0,4.472982032022353,3.8020347272189996,-31.972,254.218,4.0,17.006433019975592
443,50.0,-10.0,5.00820156773712,4.256971332576552,221.901,253.807,4.0,21.319770501621864
444,50.0,-10.0,4.540304466616761,3.8592587966242466,15.123,269.281,4.0,17.522209952143093
445,50.0,-10.0,4.560532593187436,3.8764527042093206,-209.583,-122.456,4.0,17.678688903496184
446,50.0,-10.0,4.464460891570777,3.7947917578351604,-221.902,-57.576,4.0,16.941699394510195
447,50.0,-10.0,4.853821468904872,4.125748248569141,-144.011,-243.84,4.0,20.02564542420157
448,50.0,-10.0,4.958458306916334,4.214689560878884,-117.507,-272.413,4.0,20.89836246421346
449,50.0,-10.0,4.751647910443754,4.038900723877191,-168.159,-210.864,4.0,19.19143418510082
450,50.0,-10.0,4.361494654354836,3.70727045620161,-132.978,186.741,4.0,16.169240276970935
451,50.0,-10.0,4.893820108303094,4.15974709205763,185.813,264.992,4.0,20.357053964566955
452,50.0,-10.0,4.781555809294909,4.064322437900673,150.163,271.387,4.0,19.433784563791612
453,50.0,-10.0,4.600441541256164,3.9103753100677396,66.518,275.268,4.0,17.989453018338082
454,50.0,-10.0,4.329064620203303,3.679704927172807,-203.734,71.041,4.0,15.92968041301157
455,50.0,-10.0,4.323138184936466,3.674667457195996,-199.024,83.329,4.0,15.886095201147398
456,50.0,-10.0,4.332849504740314,3.6829220790292667,-207.686,58.488,4.0,15.957547106119126
457,50.0,-10.0,4.38862906173724,3.7303347024766538,-70.688,232.214,4.0,16.371055285295984
458,50.0,-10.0,4.446954828447041,3.7799116041799845,-217.804,-71.534,4.0,16.80909615931118
459,50.0,-10.0,4.315090862159364,3.6678272328354593,-193.574,95.307,4.0,15.827007776387557
460,50.0,-10.0,4.334486387015488,3.684313428963165,-210.865,45.718,4.0,15.969606403339194
461,50.0,-10.0,4.33403438521554,3.683929227433209,-120.866,194.799,4.0,15.966275944396049
462,50.0,-10.0,4.304938531675256,3.6591977519239673,-187.404,106.931,4.0,15.752621397276961
463,50.0,-10.0,4.333980963698663,3.683883819143863,-213.26,32.778,4.0,15.96588234464703
464,50.0,-10.0,4.630779497593982,3.936162572954885,-182.43,-179.912,4.0,18.227500942036258
465,50.0,-10.0,4.534261746452566,3.854122484484681,-201.564,-135.248,4.0,17.475600147541613
466,50.0,-10.0,4.437646150003932,3.771999227503342,-17.794,255.602,4.0,16.73879784974801
467,50.0,-10.0,5.044066118961778,4.287456201117512,-79.593,-299.775,4.0,21.626212560589416
468,50.0,-10.0,5.1575880748505565,4.383949863622973,-50.246,-319.723,4.0,22.610607537364565
469,50.0,-10.0,5.276480003884119,4.485008003301501,-20.513,-336.507,4.0,23.66505504668061
470,50.0,-10.0,4.292685815665882,3.6487829433159997,-180.536,118.157,4.0,15.6630787852162
471,50.0,-10.0,4.331331211876533,3.6816315300950526,-214.862,19.715,4.0,15.946365556929457
472,50.0,-10.0,4.502001653787962,3.826701405719768,30.197,268.01,4.0,17.227816057103116
473,50.0,-10.0,4.71868670793883,4.010883701748005,-156.071,-219.961,4.0,18.926103610526802
474,50.0,-10.0,4.665169410138771,3.9653939986179547,117.507,272.413,4.0,18.499234781500345
475,50.0,-10.0,4.976270259234912,4.2298297203496755,233.995,242.703,4.0,21.048775839004016
476,50.0,-10.0,4.27837363172476,3.6366175869660458,-172.997,128.943,4.0,15.558808792742054
477,50.0,-10.0,4.326532225812089,3.6775523919402757,-215.664,6.58,4.0,15.911048935841935
478,50.0,-10.0,4.860983505996239,4.1318359800968025,198.304,255.779,4.0,20.08478654873236
479,50.0,-10.0,4.816059199623269,4.093650319679779,-129.313,-251.943,4.0,19.715262282134535
480,50.0,-10.0,4.42725790131786,3.7631692161201813,-212.828,-85.204,4.0,16.66052064606421
481,50.0,-10.0,4.304679279234303,3.658977387349158,-108.268,202.073,4.0,15.750724142508787
482,50.0,-10.0,4.919350476279044,4.181447904837188,-101.469,-278.784,4.0,20.570007742196832
483,50.0,-10.0,4.352813239384556,3.6998912534768724,-56.115,236.16,4.0,16.104935632417252
484,50.0,-10.0,4.262026891055827,3.622722857397453,-164.814,139.25,4.0,15.44014223707055
485,50.0,-10.0,4.319604176524163,3.6716635500455386,-215.664,-6.58,4.0,15.860133205568244
486,50.0,-10.0,4.558391145099231,3.874632473334346,82.708,270.844,4.0,17.662090356961215
487,50.0,-10.0,4.743145654729507,4.0316738065200814,164.76,262.782,4.0,19.122816096682495
488,50.0,-10.0,4.506138770151414,3.8302179546287016,-192.766,-147.518,4.0,17.25949362348244
489,50.0,-10.0,4.600880467955022,3.9107483977617687,-172.15,-189.772,4.0,17.99288591834852
490,50.0,-10.0,4.401436946597958,3.741221404608264,-3.562,256.196,4.0,16.46675011564592
491,50.0,-10.0,4.243681749222892,3.607129486839458,-156.018,149.039,4.0,15.307509570384346
492,50.0,-10.0,4.310561549512958,3.663977317086014,-214.862,-19.715,4.0,15.793799741318617
493,50.0,-10.0,4.405438603306589,3.7446228128106003,-206.996,-98.53,4.0,16.49670589437832
494,50.0,-10.0,4.273488671769656,3.6324653710042076,-95.234,208.533,4.0,15.523299613582044
495,50.0,-10.0,4.463120140687318,3.79365211958422,45.177,265.895,4.0,16.931525181677465
496,50.0,-10.0,5.123491676690917,4.354967925187279,-34.859,-321.764,4.0,22.312641916952938
497,50.0,-10.0,5.005818753198093,4.254945940218379,-63.104,-303.674,4.0,21.299488181389254
498,50.0,-10.0,5.241719803359958,4.455461832855964,-4.105,-337.107,4.0,23.354282522395565
499,50.0,-10.0,4.68461520194008,3.9819229216490677,-143.492,-228.366,4.0,18.653776651710878
500,50.0,-10.0,4.223374149025739,3.589868026671878,-146.642,158.273,4.0,15.161355822260052
501,50.0,-10.0,4.315588548889664,3.6682502665562144,-41.324,239.192,4.0,15.830658844811458
502,50.0,-10.0,4.945081049812535,4.203318892340654,245.534,231.022,4.0,20.785752600832783
503,50.0,-10.0,4.299409995832308,3.6544984964574616,-213.26,-32.778,4.0,15.71218736542335
504,50.0,-10.0,4.6237423430910685,3.930180991627408,133.148,265.12,4.0,18.17214426699929
505,50.0,-10.0,4.828667947734842,4.104367755574615,210.339,245.977,4.0,19.818629027059536
506,50.0,-10.0,4.777306239316433,4.0607103034189675,-114.161,-259.161,4.0,19.39925666857996
507,50.0,-10.0,4.476210780789404,3.804779163670993,-183.222,-159.217,4.0,17.030993510946992
508,50.0,-10.0,4.8795491905279,4.147616811948715,-85.088,-284.213,4.0,20.23850025736426
509,50.0,-10.0,4.201159899642336,3.570985914695986,-136.721,166.919,4.0,15.002282827008385
510,50.0,-10.0,4.364434201986801,3.7097690716887803,10.682,255.998,4.0,16.191043017951337
511,50.0,-10.0,4.569727530481153,3.88426840090898,-161.337,-199.046,4.0,17.75004824741177
512,50.0,-10.0,4.381535552920269,3.7243052199822286,-200.33,-111.46,4.0,16.31817573127868
513,50.0,-10.0,4.24053910182819,3.604458236553962,-81.816,214.153,4.0,15.28484609301376
514,50.0,-10.0,4.2861849458218995,3.6432572039486146,-210.865,-45.718,4.0,15.615674181321738
515,50.0,-10.0,4.516145795868688,3.838723926488385,98.608,265.469,4.0,17.336236922111063
516,50.0,-10.0,4.705171540535183,3.999395809454905,178.864,253.393,4.0,18.81784334198289
517,50.0,-10.0,4.4237874630732295,3.760219343612245,60.015,262.944,4.0,16.634411190677298
518,50.0,-10.0,4.177050064005815,3.550492554404943,-126.29,174.943,4.0,14.830585151629338
519,50.0,-10.0,4.27706402518096,3.6355044214038155,-26.374,241.298,4.0,15.54928517417258
520,50.0,-10.0,4.27091534975134,3.6302780472886393,-207.686,-58.488,4.0,15.504610236030372
521,50.0,-10.0,4.649522500442243,3.9520941253759068,-130.462,-236.053,4.0,18.375350559800886
522,50.0,-10.0,5.0892860236616695,4.325893120112419,-19.392,-323.065,4.0,22.01570739604231
523,50.0,-10.0,4.914744911238207,4.177533174552476,256.49,218.794,4.0,20.531509911160576
524,50.0,-10.0,4.79697249995184,4.077426624959064,221.891,235.609,4.0,19.559303390500077
525,50.0,-10.0,5.207010455504523,4.425958887178845,12.313,-336.907,4.0,23.04601420117341
526,50.0,-10.0,4.96722533683894,4.2221415363130985,-46.427,-306.667,4.0,20.97232841489451
527,50.0,-10.0,4.355610623500258,3.7022690299752194,-192.857,-123.942,4.0,16.125642318016062
528,50.0,-10.0,4.205931890326271,3.5750421067773304,-68.069,218.911,4.0,15.036383606153992
529,50.0,-10.0,4.582537488067124,3.8951568648570554,148.338,256.929,4.0,17.849702355109464
530,50.0,-10.0,4.444555622221637,3.7778722788883914,-172.969,-170.3,4.0,16.790963477168667
531,50.0,-10.0,4.326726678827951,3.6777176770037583,24.892,255.008,4.0,15.912479190289318
532,50.0,-10.0,4.537403061587168,3.8567926023490924,-150.026,-207.705,4.0,17.499822561805512
533,50.0,-10.0,4.151137479096521,3.5284668572320426,-115.39,182.317,4.0,14.647151014805845
534,50.0,-10.0,4.139524882584666,3.5185961501969665,-190.321,68.52,4.0,14.565316315506957
535,50.0,-10.0,4.143689374019681,3.522135967916729,-194.247,56.434,4.0,14.594637384109074
536,50.0,-10.0,4.133108403672891,3.513142143121957,-185.643,80.335,4.0,14.52019731503475
537,50.0,-10.0,4.73767501557336,4.027023763237356,-98.608,-265.469,4.0,19.07872987020983
538,50.0,-10.0,4.145632115524677,3.5237872981959755,-197.408,44.126,4.0,14.608325791679167
539,50.0,-10.0,4.253623065075542,3.615579605314211,-203.734,-71.041,4.0,15.379312802781255
540,50.0,-10.0,4.124463052402167,3.5057935945418417,-180.232,91.833,4.0,14.459516150036007
541,50.0,-10.0,4.1453098677153735,3.5235133875580673,-199.789,31.643,4.0,14.60605481447168
542,50.0,-10.0,4.1136175466257,3.4965749146318448,-174.11,102.969,4.0,14.383571921920815
543,50.0,-10.0,4.839129901517527,4.113260416289898,-68.418,-288.679,4.0,19.904601473196877
544,50.0,-10.0,4.473835109685491,3.8027598432326672,114.161,259.161,4.0,17.0129205003564
545,50.0,-10.0,4.667759500986262,3.967595575838322,192.435,243.247,4.0,18.519781945190385
546,50.0,-10.0,4.1427330277022,3.52132307354687,-201.381,19.036,4.0,14.587901397992443
547,50.0,-10.0,4.3840969310677025,3.726482391407547,74.664,259.165,4.0,16.33726001584766
548,50.0,-10.0,4.237357102742594,3.601753537331205,-11.321,242.471,4.0,15.261915933738644
549,50.0,-10.0,4.100585705532718,3.4854978497028104,-167.301,113.698,4.0,14.292582659156372
550,50.0,-10.0,4.123457293843648,3.504938699767101,-104.061,189.012,4.0,14.452465046029525
551,50.0,-10.0,4.327728855246852,3.6785695269598238,-184.608,-135.924,4.0,15.91985148785579
552,50.0,-10.0,4.169759500667798,3.544295575567628,-54.048,222.788,4.0,14.778860149397959
553,50.0,-10.0,4.137922196144511,3.517233866722834,-202.179,6.354,4.0,14.5540400861436
554,50.0,-10.0,4.613464524518935,3.921444845841095,-117.021,-242.996,4.0,18.091446681145516
555,50.0,-10.0,4.234344312820677,3.5991926658975752,-199.024,-83.329,4.0,15.240220995589288
556,50.0,-10.0,4.085397574275853,3.472587938134475,-159.832,123.978,4.0,14.18690233891417
557,50.0,-10.0,5.055048761219117,4.29679144703625,-3.881,-323.623,4.0,21.720490281557492
558,50.0,-10.0,4.765987097712138,4.051089033055317,232.932,224.7,4.0,19.30743806322478
559,50.0,-10.0,4.8853500560925,4.152547547678625,266.839,206.046,4.0,20.286648394978545
560,50.0,-10.0,4.411257065517884,3.7495685056902017,-162.047,-180.724,4.0,16.54031056336924
561,50.0,-10.0,4.288435122819974,3.645169854396978,39.026,253.231,4.0,15.632074432240573
562,50.0,-10.0,4.130874977391865,3.511243730783085,-202.179,-6.354,4.0,14.504508867015904
563,50.0,-10.0,4.503956389745152,3.828362931283379,-138.251,-215.721,4.0,17.242779686617258
564,50.0,-10.0,5.172445263263411,4.396578473773899,28.701,-335.908,4.0,22.74106150123768
565,50.0,-10.0,4.068091707827808,3.4578779516536367,-151.732,133.77,4.0,14.066964621802764
566,50.0,-10.0,4.928388998670984,4.189130648870337,-29.611,-308.745,4.0,20.645665403888007
567,50.0,-10.0,4.541722260136044,3.8604639211156377,163.026,247.869,4.0,17.53315492498297
568,50.0,-10.0,4.094083200892046,3.4799707207582387,-92.344,195.005,4.0,14.247289667452488
569,50.0,-10.0,4.1216068868588955,3.503365853830061,-201.381,-19.036,4.0,14.439496830332274
570,50.0,-10.0,4.697267027861377,3.992676973682171,-82.708,-270.844,4.0,18.75466990137861
